Appliances,T1,T2,T3,T4,T5,T6,T9,T_out,Tdewpoint,month,Total_Temperature
100,21.226666666666695,21.6,21.29,21.73,18.4266666666667,8.323333333333329,19.84,8.5,-0.38333333333333297,3,19.402592592592605
60,21.39,21.533333333333296,21.323333333333295,21.79,18.4266666666667,8.599999999999998,19.823333333333295,8.699999999999998,-0.366666666666667,3,19.475185185185172
60,21.463333333333296,21.566666666666695,21.39,21.79,18.5,8.599999999999998,19.823333333333295,8.9,-0.35,3,19.52555555555554
60,21.6333333333333,21.5,21.39,21.8566666666667,18.463333333333296,8.75666666666667,19.89,9.1,-0.333333333333333,3,19.599999999999998
80,21.76,21.5,21.463333333333296,21.89,18.463333333333296,8.96333333333333,19.89,9.3,-0.316666666666667,3,19.67518518518517
70,21.9266666666667,21.5,21.5,21.89,18.5,9.145,19.89,9.5,-0.3,3,19.753148148148146
50,22.0,21.5,21.5,21.89,18.5,9.3,19.89,9.51666666666667,-0.166666666666667,3,19.816296296296287
50,22.1333333333333,21.5,21.5,21.89,18.5,9.43333333333333,19.89,9.533333333333328,-0.0333333333333333,3,19.867407407407402
50,22.26,21.4266666666667,21.5,21.89,18.5,9.63,19.963333333333296,9.55,0.1,3,19.92407407407406
50,22.323333333333295,21.5,21.5,21.89,18.5,9.69,19.89,9.56666666666667,0.233333333333333,3,19.968888888888873
40,22.4175,21.39,21.5,21.89,18.5,9.89,19.963333333333296,9.58333333333333,0.366666666666667,3,20.013055555555542
60,22.5,21.39,21.5,21.89,18.533333333333296,9.963333333333328,20.0,9.6,0.5,3,20.067777777777778
50,22.6,21.39,21.5,21.89,18.533333333333296,10.2266666666667,20.0,9.66666666666667,0.43333333333333296,3,20.128888888888888
60,22.6666666666667,21.39,21.5,21.89,18.6,10.3,20.0,9.733333333333329,0.366666666666667,3,20.18148148148149
60,22.7,21.39,21.533333333333296,21.89,18.533333333333296,10.3,20.0,9.8,0.3,3,20.202777777777765
40,22.76,21.39,21.533333333333296,21.9266666666667,18.5,10.36,20.0,9.86666666666667,0.233333333333333,3,20.241111111111113
50,22.79,21.39,21.6,21.9266666666667,18.566666666666695,10.39,20.0,9.93333333333333,0.166666666666667,3,20.284444444444457
50,22.79,21.29,21.6,22.0,18.55,10.39,20.1,10.0,0.1,3,20.297407407407412
60,22.7,21.23,21.5,21.9266666666667,18.6,10.39,20.1,10.0333333333333,0.0833333333333333,3,20.263333333333335
80,22.7,21.2,21.5,21.9266666666667,18.6,10.39,20.1,10.0666666666667,0.0666666666666667,3,20.26
80,22.7,21.1333333333333,21.6,21.9266666666667,18.6,10.4266666666667,20.1,10.1,0.05,3,20.28740740740741
70,22.7,21.1,21.6,21.89,18.6,10.5,20.1,10.1333333333333,0.0333333333333333,3,20.29518518518519
80,22.73,21.1,21.6,21.89,18.6,10.5,20.1333333333333,10.1666666666667,0.0166666666666667,3,20.313333333333336
80,22.79,21.1,21.6,21.89,18.6,10.5,20.1333333333333,10.2,0.0,3,20.320925925925923
100,22.79,21.1,21.6,21.89,18.6,10.5,20.1,10.1833333333333,-0.0333333333333333,3,20.32740740740741
80,22.79,21.1,21.6,21.89,18.6,10.5,20.1,10.1666666666667,-0.0666666666666667,3,20.33111111111111
80,22.79,21.033333333333296,21.6,21.89,18.6333333333333,10.5,20.1,10.15,-0.1,3,20.334074074074064
90,22.8566666666667,21.0,21.6,21.8566666666667,18.6333333333333,10.5,20.1,10.1333333333333,-0.133333333333333,3,20.34740740740741
90,22.79,21.0,21.6,21.84,18.6666666666667,10.4266666666667,20.1,10.1166666666667,-0.166666666666667,3,20.33370370370371
100,22.8566666666667,21.0,21.6,21.79,18.6666666666667,10.39,20.1,10.1,-0.2,3,20.331481481481486
110,22.79,20.9725,21.65,21.9266666666667,18.7,10.39,20.1,10.0166666666667,-0.05,3,20.345462962962966
90,22.823333333333295,20.89,21.7,22.0,18.7,10.39,20.1,9.93333333333333,0.09999999999999987,3,20.343703703703696
100,22.823333333333295,20.9933333333333,21.7,22.1333333333333,18.7,10.33,20.1,9.85,0.25,3,20.36333333333332
80,22.79,21.3266666666667,21.7,22.2,18.76,10.2633333333333,20.1,9.76666666666667,0.4,3,20.403333333333336
70,22.79,21.03,21.7,22.323333333333295,18.79,10.13,20.0,9.68333333333333,0.55,3,20.361481481481476
110,22.79,20.823333333333295,21.6666666666667,22.39,18.79,9.93333333333333,20.066666666666695,9.6,0.7,3,20.316666666666674
100,22.73,20.7,21.6666666666667,22.39,18.79,9.8,20.066666666666695,9.133333333333328,0.75,3,20.28148148148149
360,22.7,20.6333333333333,21.7,22.323333333333295,18.79,9.53,20.066666666666695,8.66666666666667,0.8,3,20.22111111111111
350,22.7,20.5,21.7,22.29,18.79,9.25666666666667,20.0,8.199999999999998,0.85,3,20.15740740740741
190,22.7,20.4266666666667,21.7,22.29,18.79,8.823333333333329,20.0,7.733333333333332,0.9,3,20.09777777777778
590,22.6333333333333,20.39,21.7,22.323333333333295,18.79,8.447499999999998,20.0,7.26666666666667,0.95,3,20.041574074074063
90,22.7,20.39,21.73,22.323333333333295,18.79,7.759999999999998,20.0,6.8,1.0,3,19.9574074074074
110,22.76,20.39,21.73,22.26,18.79,6.86333333333333,20.0,6.5833333333333295,0.933333333333333,3,19.83537037037037
110,22.823333333333295,20.39,21.79,22.2,18.79,6.32333333333333,20.0,6.36666666666667,0.866666666666667,3,19.772222222222215
140,22.89,20.323333333333295,21.79,22.1,18.79,5.7,20.0,6.15,0.8,3,19.67592592592592
130,22.89,20.39,21.79,22.1,18.79,5.2933333333333294,20.0,5.93333333333333,0.733333333333333,3,19.630740740740734
180,22.89,20.39,21.8566666666667,22.1,19.123333333333296,4.83,20.0,5.71666666666667,0.666666666666667,3,19.619999999999997
130,22.89,20.323333333333295,21.89,22.125,19.39,4.49666666666667,20.0,5.5,0.6,3,19.604999999999997
140,22.823333333333295,20.39,21.89,22.2,19.323333333333295,4.263333333333329,20.0,5.3333333333333295,0.6,3,19.572962962962958
140,22.89,20.39,21.89,22.2,19.2,4.06333333333333,20.0,5.16666666666667,0.6,3,19.52962962962963
120,22.89,20.323333333333295,21.815,22.2,19.1333333333333,3.8333333333333295,20.0,5.0,0.6,3,19.466111111111104
150,22.89,20.29,21.8566666666667,22.2,19.1,3.6266666666666705,19.963333333333296,4.8333333333333295,0.6,3,19.436296296296298
130,22.89,20.29,21.8566666666667,22.2,19.033333333333296,3.56,19.89,4.66666666666667,0.6,3,19.397037037037038
130,22.89,20.2,21.79,22.23,19.0,3.69333333333333,19.89,4.5,0.6,3,19.38592592592592
110,22.89,20.2,21.79,22.43,19.0,4.1233333333333295,19.89,4.31666666666667,0.616666666666667,3,19.44888888888889
90,22.89,20.2,21.79,22.893333333333295,18.89,4.263333333333329,19.89,4.133333333333329,0.633333333333333,3,19.502685185185175
70,22.89,20.1333333333333,21.79,23.1666666666667,19.7933333333333,4.4,19.963333333333296,3.95,0.65,3,19.635555555555545
70,22.89,20.1,21.79,23.2,20.3333333333333,4.2725,19.89,3.7666666666666706,0.666666666666667,3,19.662870370370367
100,22.89,20.1,21.76,23.1333333333333,19.7622222222222,4.03,19.89,3.5833333333333295,0.683333333333333,3,19.550617283950608
80,22.823333333333295,20.0,21.7,23.066666666666695,19.5,3.9,19.89,3.4,0.7,3,19.471111111111114
80,22.8566666666667,20.0,21.7,23.0,19.5,3.82666666666667,19.89,3.25,0.683333333333333,3,19.452592592592598
60,22.79,19.963333333333296,21.6333333333333,23.0,19.463333333333296,3.76,19.89,3.1,0.666666666666667,3,19.42222222222221
70,22.79,19.823333333333295,21.6,23.0,19.39,3.5666666666666695,19.89,2.95,0.65,3,19.373333333333328
70,22.79,19.76,21.6,23.0,19.29,3.4,19.89,2.8,0.633333333333333,3,19.332962962962963
60,22.7,19.6333333333333,21.6,22.9266666666667,19.29,3.26666666666667,19.89,2.65,0.616666666666667,3,19.278518518518517
70,22.7,19.6,21.6,22.89,19.26,3.13333333333333,19.89,2.5,0.6,3,19.24888888888889
50,22.7,19.6,21.5,22.89,19.2,3.0,19.89,2.43333333333333,0.55,3,19.201481481481476
60,22.7,19.5,21.5,22.89,19.2,3.0,19.89,2.36666666666667,0.5,3,19.186666666666667
60,22.6,19.5,21.5,22.89,19.2,2.93333333333333,19.89,2.3,0.45,3,19.16814814814815
70,22.6,19.5,21.5,22.89,19.1666666666667,2.86333333333333,19.89,2.2333333333333294,0.4,3,19.144444444444446
70,22.6,19.39,21.5,22.79,19.1,2.73,19.89,2.16666666666667,0.35,3,19.098888888888887
50,22.566666666666695,19.323333333333295,21.5,22.79,19.1,2.63333333333333,19.89,2.1,0.3,3,19.072962962962954
40,22.5,19.3566666666667,21.5,22.79,19.1,2.5,19.89,2.0833333333333295,0.316666666666667,3,19.03888888888889
30,22.5,19.23,21.5,22.73,19.066666666666695,2.245,19.89,2.06666666666667,0.333333333333333,3,18.989814814814824
30,22.5,19.2,21.5,22.6666666666667,19.0,2.36,19.89,2.05,0.35,3,18.97740740740741
30,22.463333333333296,19.1333333333333,21.39,22.533333333333296,19.0,2.43333333333333,19.89,2.03333333333333,0.366666666666667,3,18.947037037037028
50,22.39,19.1,21.39,22.463333333333296,19.0,2.29,19.84,2.0166666666666706,0.38333333333333297,3,18.905925925925924
50,22.39,19.1,21.29,22.39,18.9266666666667,2.29,19.89,2.0,0.4,3,18.866296296296298
50,22.39,19.0,21.3566666666667,22.29,18.89,2.26,19.89,1.88333333333333,0.333333333333333,3,18.844074074074076
60,22.39,19.0,21.39,22.23,18.89,2.2,19.8566666666667,1.76666666666667,0.266666666666667,3,18.830740740740747
50,22.323333333333295,18.963333333333296,21.39,22.2,18.89,2.09,19.79,1.65,0.2,3,18.792962962962953
50,22.29,18.89,21.39,22.1333333333333,18.89,2.03,19.89,1.53333333333333,0.133333333333333,3,18.765740740740732
50,22.29,18.89,21.39,22.066666666666695,18.89,2.0266666666666695,19.89,1.41666666666667,0.0666666666666667,3,18.755925925925933
40,22.29,18.823333333333295,21.39,22.0,18.823333333333295,1.8266666666666695,19.79,1.3,0.0,3,18.693703703703694
50,22.23,18.79,21.39,21.963333333333296,18.79,1.79,19.8566666666667,1.3,0.0,3,18.678888888888892
50,22.2,18.73,21.39,21.89,18.79,1.79,19.89,1.3,0.0,3,18.664444444444445
60,22.2,18.6666666666667,21.463333333333296,21.84,18.79,1.79,19.823333333333295,1.3,0.0,3,18.65259259259259
60,22.1,18.6,21.5,21.79,18.79,1.79,19.8566666666667,1.3,0.0,3,18.6362962962963
50,22.1,18.6,21.525,21.73,18.79,1.79,19.8566666666667,1.3,0.0,3,18.625000000000014
50,22.1,18.566666666666695,21.6,21.7,18.79,1.7675,19.823333333333295,1.3,0.0,3,18.605277777777776
40,22.0,18.5,21.6,21.7,18.79,1.63333333333333,19.89,1.21666666666667,-0.0333333333333333,3,18.579259259259256
20,22.0,18.463333333333296,21.6,21.6666666666667,18.73,1.66666666666667,19.89,1.13333333333333,-0.0666666666666667,3,18.56851851851852
30,22.0,18.39,21.6,21.6,18.7,1.53333333333333,19.823333333333295,1.05,-0.1,3,18.527407407407406
30,21.9266666666667,18.3566666666667,21.533333333333296,21.6,18.7,1.56666666666667,19.823333333333295,0.966666666666667,-0.133333333333333,3,18.496296296296297
50,21.89,18.29,21.533333333333296,21.6,18.7,1.5,19.823333333333295,0.883333333333333,-0.166666666666667,3,18.469629629629623
60,21.89,18.29,21.533333333333296,21.5,18.7,1.46333333333333,19.79,0.8,-0.2,3,18.450740740740734
40,21.79,18.29,21.533333333333296,21.5,18.7,1.39,19.79,0.666666666666667,-0.266666666666667,3,18.431481481481477
50,21.79,18.2,21.533333333333296,21.463333333333296,18.6666666666667,1.39,19.79,0.533333333333333,-0.333333333333333,3,18.413703703703696
50,21.76,18.2,21.6,21.39,18.6,1.32333333333333,19.823333333333295,0.4,-0.4,3,18.3911111111111
50,21.76,18.1666666666667,21.533333333333296,21.39,18.6,1.29,19.823333333333295,0.266666666666667,-0.46666666666666706,3,18.375555555555554
50,21.7,18.1,21.6,21.39,18.6,1.29,19.79,0.133333333333333,-0.533333333333333,3,18.35981481481481
50,21.7,18.1,21.6,21.29,18.6,1.29,19.79,0.0,-0.6,3,18.34703703703703
50,21.6,18.1,21.6,21.29,18.6,1.29,19.79,0.2,-0.3,3,18.327777777777776
50,21.6,18.066666666666695,21.6,21.29,18.6,1.32333333333333,19.79,0.4,-1.11022302462516e-16,3,18.32777777777778
50,21.566666666666695,18.0,21.6,21.29,18.6,1.46333333333333,19.79,0.6,0.3,3,18.325555555555557
50,21.566666666666695,18.0,21.6,21.245,18.6,1.6,19.79,0.8,0.6,3,18.339074074074077
40,21.5,18.0,21.6,21.2,18.6,1.7,19.823333333333295,1.0,0.9,3,18.33481481481481
50,21.5,18.0,21.6,21.2,18.6,1.7,19.823333333333295,1.2,1.2,3,18.33481481481481
50,21.39,17.89,21.6,21.1,18.533333333333296,1.8266666666666695,19.79,1.33333333333333,1.31666666666667,3,18.294814814814806
50,21.39,17.89,21.6,21.1,18.5,1.9,19.79,1.46666666666667,1.43333333333333,3,18.295555555555556
50,21.39,17.89,21.6,21.1,18.5,2.03,19.89,1.6,1.55,3,18.321111111111108
30,21.3566666666667,17.89,21.6,21.1,18.5,2.16333333333333,19.823333333333295,1.73333333333333,1.66666666666667,3,18.32111111111111
50,21.29,17.79,21.6,21.1,18.5,2.2,19.79,1.86666666666667,1.78333333333333,3,18.295555555555556
20,21.29,17.79,21.6,21.033333333333296,18.5,2.26,19.79,2.0,1.9,3,18.29481481481481
60,21.29,17.79,21.6,21.0,18.5,2.4,19.79,2.03333333333333,1.95,3,18.306666666666665
80,21.29,17.79,21.5,21.0,18.5,2.4666666666666694,19.79,2.06666666666667,2.0,3,18.30296296296296
90,21.29,17.76,21.4266666666667,21.0,19.6666666666667,2.53,19.79,2.1,2.05,3,18.418703703703713
50,21.2,17.7,21.39,21.0,19.8,2.59,19.8566666666667,2.13333333333333,2.1,3,18.4225925925926
60,21.26,17.7,21.39,21.0,19.463333333333296,2.7,19.79,2.16666666666667,2.15,3,18.38185185185184
60,21.29,17.76,21.39,20.9266666666667,19.39,2.76,19.79,2.2,2.2,3,18.378518518518522
50,21.29,17.7,21.39,20.89,19.26,2.82666666666667,19.79,2.2333333333333294,2.2166666666666694,3,18.34851851851852
50,21.26,17.76,21.39,20.89,19.1333333333333,2.9,19.79,2.2666666666666706,2.2333333333333294,3,18.345925925925926
50,21.2,17.73,21.39,20.79,19.066666666666695,2.9,19.79,2.3,2.25,3,18.31370370370371
40,21.2,17.79,21.29,20.79,19.0,3.03,19.73,2.3333333333333295,2.2666666666666706,3,18.29481481481481
50,21.2,17.79,21.29,20.79,18.89,3.16333333333333,19.73,2.36666666666667,2.28333333333333,3,18.29037037037037
50,21.2,17.745,21.3566666666667,20.79,18.89,3.23,19.76,2.4,2.3,3,18.30351851851852
70,21.2,17.79,21.29,20.79,18.8566666666667,3.29,19.7,2.41666666666667,2.28333333333333,3,18.300740740740743
50,21.2,17.79,21.29,20.79,18.8566666666667,3.4633333333333294,19.76,2.43333333333333,2.2666666666666706,3,18.326666666666668
30,21.2,17.79,21.29,20.79,18.79,3.59,19.7,2.45,2.25,3,18.312592592592587
30,21.2,17.79,21.29,20.76,18.79,3.6266666666666705,19.7,2.4666666666666694,2.2333333333333294,3,18.30518518518518
30,21.1,17.79,21.29,20.7,18.79,3.7,19.6333333333333,2.4833333333333294,2.2166666666666694,3,18.288148148148142
40,21.1,17.79,21.23,20.7,18.73,3.79,19.7,2.5,2.2,3,18.284814814814812
40,21.1,17.79,21.1666666666667,20.7,18.7,3.73,19.7,2.56666666666667,2.2166666666666694,3,18.264074074074077
60,21.1,17.79,21.1,20.7,18.7,3.7666666666666706,19.7,2.63333333333333,2.2333333333333294,3,18.26074074074074
60,21.1,17.79,21.1,20.6333333333333,18.7,3.9666666666666694,19.6666666666667,2.7,2.25,3,18.26444444444445
50,21.1,17.79,21.1,20.6666666666667,18.6333333333333,3.9333333333333296,19.6,2.7666666666666706,2.2666666666666706,3,18.23481481481481
70,21.066666666666695,17.79,21.1,20.6666666666667,18.6333333333333,4.06,19.6,2.8333333333333295,2.28333333333333,3,18.248888888888885
40,21.0,17.79,21.1,20.6,18.6,4.1233333333333295,19.6,2.9,2.3,3,18.237407407407403
60,21.0,17.79,21.1,20.6,18.6,4.245,19.6,3.03333333333333,2.28333333333333,3,18.25277777777778
50,20.9266666666667,17.79,21.1,20.6,18.6,4.263333333333329,19.6,3.16666666666667,2.2666666666666706,3,18.228888888888893
40,20.963333333333296,17.79,21.1,20.6,18.6,4.3,19.566666666666695,3.3,2.25,3,18.233333333333334
60,20.89,17.8233333333333,21.1,20.6,18.6,4.43333333333333,19.566666666666695,3.43333333333333,2.2333333333333294,3,18.2437037037037
50,20.89,17.89,21.0,20.6,18.533333333333296,4.76,19.6,3.56666666666667,2.2166666666666694,3,18.272592592592588
130,20.89,17.89,21.0,20.6,18.5,4.96666666666667,19.6,3.7,2.2,3,18.29185185185185
90,20.89,17.89,21.0,20.6,18.5,5.06,19.5,3.9333333333333296,2.18333333333333,3,18.283703703703697
70,20.89,17.89,21.0,20.6,18.533333333333296,5.06,19.566666666666695,4.16666666666667,2.16666666666667,3,18.291111111111107
70,20.89,18.0,21.0,20.6,18.533333333333296,5.26,19.5,4.4,2.15,3,18.318148148148147
70,20.89,18.0,21.0,20.6,18.5,5.52666666666667,19.5,4.633333333333329,2.13333333333333,3,18.334074074074078
70,20.89,18.1,21.0,20.5,18.5,5.76,19.5,4.86666666666667,2.11666666666667,3,18.353333333333335
60,20.89,18.1,21.0,20.566666666666695,18.5,5.96666666666667,19.5,5.1,2.1,3,18.380370370370375
60,20.89,18.2,21.0,20.5,18.5,6.2933333333333294,19.5,5.36666666666667,2.1,3,18.42037037037037
60,20.89,18.2,21.0,20.5,18.5,6.62666666666667,19.5,5.633333333333329,2.1,3,18.45740740740741
60,20.89,18.323333333333295,21.0,20.5,18.5,7.16,19.5,5.9,2.1,3,18.530370370370363
50,20.9266666666667,18.39,21.1,20.5,18.5,7.43333333333333,19.5,6.16666666666667,2.1,3,18.58333333333334
50,21.0,18.5,21.1,20.5,18.5,7.96666666666667,19.5,6.43333333333333,2.1,3,18.662962962962965
50,21.0,18.566666666666695,21.1,20.5,18.5,8.195,19.5,6.7,2.1,3,18.695740740740742
50,21.0,18.6333333333333,21.1,20.6,18.5,8.3,19.5,6.96666666666667,2.2166666666666694,3,18.729259259259255
40,21.033333333333296,18.7,21.1,20.6,18.5,8.49,19.6,7.233333333333332,2.3333333333333295,3,18.779259259259252
60,21.033333333333296,18.79,21.1666666666667,20.6,18.5,8.76333333333333,19.6,7.5,2.45,3,18.838148148148147
50,21.1,18.79,21.1,20.6666666666667,18.5,8.8,19.6,7.76666666666667,2.56666666666667,3,18.857777777777777
60,21.1,18.89,21.1,20.7,18.5,8.93333333333333,19.6,8.03333333333333,2.68333333333333,3,18.89518518518518
50,21.1,18.89,21.2,20.7225,18.5,9.19666666666667,19.6,8.3,2.8,3,18.952870370370373
60,21.1666666666667,19.05,21.2,20.79,18.5,9.59,19.6666666666667,8.18333333333333,2.93333333333333,3,19.04370370370371
50,21.2,19.1,21.23,20.79,18.5,9.53,19.6,8.06666666666667,3.06666666666667,3,19.048888888888886
40,21.26,19.1666666666667,21.29,20.79,18.5,9.39,19.6,7.95,3.2,3,19.065185185185186
50,21.323333333333295,19.23,21.29,20.89,18.566666666666695,9.49,19.7,7.8333333333333295,3.3333333333333295,3,19.134814814814806
50,21.39,19.29,21.29,20.89,18.533333333333296,9.563333333333329,19.7,7.71666666666667,3.4666666666666694,3,19.157777777777767
60,21.39,19.323333333333295,21.29,20.89,18.533333333333296,9.26333333333333,19.6333333333333,7.599999999999999,3.6,3,19.134814814814803
50,21.39,19.39,21.3566666666667,20.89,18.533333333333296,9.26333333333333,19.7,7.3333333333333295,3.65,3,19.16814814814815
50,21.39,19.39,21.29,20.89,18.6,9.2,19.7,7.06666666666667,3.7,3,19.16111111111111
50,21.39,19.463333333333296,21.3566666666667,20.89,18.5,8.79333333333333,19.7,6.8,3.75,3,19.120370370370367
50,21.39,19.39,21.29,20.89,18.5,8.39666666666667,19.65,6.53333333333333,3.8,3,19.047777777777775
80,21.39,19.323333333333295,21.29,20.89,18.5,7.92,19.7,6.26666666666667,3.85,3,18.989259259259253
80,21.39,19.29,21.3566666666667,20.8566666666667,18.5,7.563333333333331,19.7,6.0,3.9,3,18.949629629629634
90,21.39,19.29,21.3566666666667,20.79,18.5,7.4,19.6,6.01666666666667,3.86666666666667,3,18.92740740740741
90,21.39,19.2,21.29,20.79,18.5,7.3333333333333295,19.6,6.03333333333333,3.8333333333333295,3,18.912037037037035
80,21.3566666666667,19.2,21.29,20.79,18.5,7.06,19.6333333333333,6.05,3.8,3,18.89
80,21.29,19.1666666666667,21.29,20.79,18.5,7.0,19.7,6.06666666666667,3.7666666666666706,3,18.891851851851854
70,21.29,19.1,21.29,20.73,18.5,6.96666666666667,19.6333333333333,6.0833333333333295,3.7333333333333294,3,18.86666666666666
70,21.29,19.033333333333296,21.29,20.7,18.5,6.9,19.6333333333333,6.1,3.7,3,18.84851851851851
240,21.29,19.1,21.29,20.7,18.5,6.86666666666667,19.6,6.05,3.7,3,18.841851851851853
250,21.29,19.245,21.29,20.7,18.5,6.72666666666667,19.6,6.0,3.7,3,18.842777777777773
100,21.39,19.29,21.29,20.6,18.5,6.56,19.7,5.95,3.7,3,18.84777777777778
110,21.463333333333296,19.3566666666667,21.29,20.6,18.5,6.5,19.6333333333333,5.9,3.7,3,18.849259259259256
130,21.533333333333296,19.39,21.29,20.6,18.4266666666667,6.4,19.6666666666667,5.85,3.7,3,18.845185185185194
120,21.6666666666667,19.463333333333296,21.39,20.6,18.5,6.4,19.6,5.8,3.7,3,18.883703703703702
120,21.7,19.533333333333296,21.463333333333296,20.566666666666695,18.5,6.3,19.6,5.73333333333333,3.7333333333333294,3,18.89592592592592
110,21.7675,19.6666666666667,21.533333333333296,20.5,18.5,6.3,19.6,5.66666666666667,3.7666666666666706,3,18.921944444444442
120,21.8566666666667,19.73,21.6,20.5,18.5,6.3,19.6,5.6,3.8,3,18.952962962962964
110,22.0,19.79,21.6,20.5,18.5,6.3,19.6,5.53333333333333,3.8333333333333295,3,18.97925925925925
110,22.0,19.823333333333295,21.6,20.4266666666667,18.5,6.3,19.6,5.46666666666667,3.86666666666667,3,18.982222222222223
130,22.1,19.89,21.7,20.4266666666667,18.5,6.3,19.6,5.4,3.9,3,19.01185185185186
110,22.1,19.89,21.7,20.39,18.5,6.3,19.6,5.35,3.9,3,19.01592592592592
110,22.2,19.963333333333296,21.7,20.39,18.5,6.19,19.566666666666695,5.3,3.9,3,19.02333333333333
80,22.26,20.033333333333296,21.76,20.39,18.5,6.1233333333333295,19.566666666666695,5.25,3.9,3,19.0287037037037
80,22.323333333333295,20.1,21.823333333333295,20.39,18.5,6.09,19.5,5.2,3.9,3,19.024074074074065
80,22.39,20.2,21.823333333333295,20.39,18.5,6.09,19.5,5.15,3.9,3,19.039814814814815
70,22.4266666666667,20.2,21.89,20.39,18.5,6.0,19.5,5.1,3.9,3,19.04037037037038
90,22.5,20.29,21.89,20.39,18.5,6.0,19.5,5.0833333333333295,3.8333333333333295,3,19.051111111111112
80,22.533333333333296,20.29,22.0,20.39,18.5,5.9,19.5,5.06666666666667,3.7666666666666706,3,19.055925925925923
70,22.6,20.39,22.0,20.39,18.5,5.9,19.5,5.05,3.7,3,19.074444444444445
80,22.7,20.39,22.1,20.29,18.5,5.763333333333329,19.5,5.03333333333333,3.6333333333333298,3,19.07037037037037
80,22.7,20.463333333333296,22.1,20.29,18.5,5.69,19.5,5.01666666666667,3.56666666666667,3,19.06703703703703
80,22.7,20.463333333333296,22.1,20.29,18.5,5.65666666666667,19.5,5.0,3.5,3,19.056666666666658
50,22.7,20.39,22.1,20.29,18.566666666666695,5.59,19.5,5.0,3.4833333333333294,3,19.04851851851852
60,22.7,20.3566666666667,22.1,20.29,18.5,5.56,19.5,5.0,3.4666666666666694,3,19.034074074074073
30,22.7,20.29,22.0,20.29,18.5,5.5,19.5,5.0,3.45,3,19.008888888888887
30,22.6,20.26,21.9266666666667,20.29,18.5,5.5,19.5,5.0,3.43333333333333,3,18.992962962962967
40,22.6,20.2,21.8566666666667,20.29,18.5,5.46666666666667,19.566666666666695,5.0,3.41666666666667,3,18.97925925925926
30,22.6,20.1,21.79,20.26,18.5,5.46666666666667,19.6,5.0,3.4,3,18.96851851851852
60,22.5,20.1,21.79,20.2,18.5,5.43333333333333,19.6,5.05,3.41666666666667,3,18.94333333333334
50,22.5,20.0,21.79,20.2,18.5,5.5,19.6,5.1,3.43333333333333,3,18.932222222222222
80,22.5,19.9266666666667,21.79,20.2,18.4266666666667,5.46666666666667,19.6,5.15,3.45,3,18.91222222222223
50,22.4266666666667,19.8566666666667,21.79,20.2,18.5,5.4,19.6,5.2,3.4666666666666694,3,18.897037037037045
50,22.39,19.79,21.79,20.2,18.5,5.5,19.6,5.25,3.4833333333333294,3,18.892962962962965
60,22.39,19.7,21.79,20.2,18.463333333333296,5.5,19.6,5.3,3.5,3,18.871481481481474
50,22.29,19.6333333333333,21.79,20.2,18.463333333333296,5.5,19.6,5.31666666666667,3.5,3,18.852962962962955
60,22.29,19.566666666666695,21.79,20.2,18.463333333333296,5.56,19.6,5.3333333333333295,3.5,3,18.848148148148145
50,22.26,19.5,21.79,20.2,18.39,5.59,19.6,5.35,3.5,3,18.824444444444442
50,22.2,19.39,21.79,20.1333333333333,18.39,5.59,19.6,5.36666666666667,3.5,3,18.798148148148144
50,22.2,19.39,21.79,20.1,18.39,5.6233333333333295,19.6,5.383333333333329,3.5,3,18.798148148148147
40,22.1333333333333,19.323333333333295,21.79,20.1,18.39,5.69,19.6,5.4,3.5,3,18.783333333333317
50,22.1,19.29,21.79,20.1,18.39,5.69,19.6,5.26666666666667,3.53333333333333,3,18.77592592592592
60,22.033333333333296,19.23,21.79,20.1,18.39,5.69,19.6,5.133333333333329,3.56666666666667,3,18.769259259259254
50,22.0,19.2,21.79,20.1,18.39,5.69,19.6,5.0,3.6,3,18.76222222222222
40,22.0,19.2,21.79,20.1,18.39,5.69,19.6,4.86666666666667,3.6333333333333298,3,18.76222222222222
40,21.963333333333296,19.2,21.79,20.1,18.39,5.6233333333333295,19.6333333333333,4.73333333333333,3.6666666666666705,3,18.747037037037025
30,21.89,19.1333333333333,21.79,20.1,18.39,5.5,19.6333333333333,4.6,3.7,3,18.714074074074066
30,21.89,19.1,21.79,20.1,18.39,5.43333333333333,19.6,4.633333333333329,3.6333333333333298,3,18.699259259259257
50,21.79,19.033333333333296,21.79,20.033333333333296,18.39,5.263333333333329,19.7,4.66666666666667,3.56666666666667,3,18.665555555555546
50,21.79,19.0,21.79,20.066666666666695,18.39,5.1233333333333295,19.7,4.7,3.5,3,18.64259259259259
50,21.7,18.9266666666667,21.7,20.0,18.39,5.06,19.7,4.73333333333333,3.43333333333333,3,18.589999999999996
50,21.7,18.89,21.7,20.0,18.39,5.0,19.7,4.76666666666667,3.36666666666667,3,18.584999999999997
60,21.7,18.89,21.7,20.0,18.39,5.0,19.6666666666667,4.8,3.3,3,18.571851851851857
50,21.7,18.79,21.7,20.0,18.39,5.0,19.6666666666667,4.78333333333333,3.25,3,18.56074074074074
50,21.6,18.79,21.7,20.0,18.39,5.0,19.7,4.76666666666667,3.2,3,18.54222222222222
60,21.6,18.76,21.6333333333333,20.0,18.39,5.06,19.7,4.75,3.15,3,18.538148148148142
50,21.566666666666695,18.7,21.6,20.0,18.39,5.09,19.7,4.73333333333333,3.1,3,18.52740740740741
