Appliances,T1,T2,T3,T4,T5,T6,T9,T_out,Tdewpoint,month,Total_Temperature,PredictedEnergy,Cluster
750,21.533333333333296,19.79,22.6,20.89,20.1,10.86,20.5,10.2666666666667,8.71666666666667,4,20.007037037037037,580.5,3
530,21.533333333333296,19.79,22.6666666666667,20.89,20.1333333333333,11.0333333333333,20.5,10.2333333333333,8.733333333333329,4,20.0374074074074,486.9,3
320,21.533333333333296,19.79,22.9266666666667,20.89,20.2,11.16,20.5,10.2,8.75,4,20.087777777777777,304.3,1
270,21.6,19.79,23.1933333333333,20.89,20.29,11.5633333333333,20.463333333333296,10.1666666666667,8.76666666666667,4,20.168888888888876,247.7,1
290,21.6,19.9266666666667,23.533333333333296,20.89,20.29,11.8233333333333,20.463333333333296,10.1333333333333,8.78333333333333,4,20.2574074074074,264.7,1
300,21.6666666666667,20.06666666666669,23.6,20.9266666666667,20.29,12.4,20.4266666666667,10.1,8.8,4,20.343703703703724,278.2,1
240,21.7,20.2633333333333,23.73,21.0,20.39,12.9333333333333,20.5,10.25,8.699999999999998,4,20.47851851851851,247.5,1
220,21.76,20.53,23.8566666666667,21.0,20.39,13.6966666666667,20.5,10.4,8.599999999999998,4,20.61370370370371,223.6,1
120,21.79,20.7633333333333,24.033333333333296,21.0,20.39,14.09,20.5,10.55,8.5,4,20.706296296296287,178.9,4
120,21.79,21.0966666666667,24.1666666666667,21.1,20.463333333333296,14.65,20.5,10.7,8.4,4,20.850740740740743,182.0,4
380,21.79,21.46,24.2,21.1666666666667,20.4266666666667,15.0333333333333,20.5,10.85,8.3,4,20.957407407407413,317.9,2
720,21.89,21.6666666666667,24.1333333333333,21.245,20.56666666666669,15.16,20.533333333333296,11.0,8.199999999999998,4,21.035,321.2,3
470,21.89,21.89,24.1333333333333,21.32333333333329,20.6666666666667,15.0333333333333,20.533333333333296,11.4,8.16666666666667,4,21.080370370370357,317.8,2
350,22.0,21.963333333333296,24.26,21.39,20.6666666666667,15.16,20.533333333333296,11.8,8.13333333333333,4,21.148703703703703,328.3,2
320,22.06666666666669,22.1,24.533333333333296,21.4266666666667,20.76,15.19,20.6,12.2,8.099999999999998,4,21.23777777777778,309.8,1
260,22.1333333333333,22.1666666666667,24.6666666666667,21.5,20.7,15.13,20.6,12.6,8.06666666666667,4,21.281111111111112,274.6,1
270,22.2,22.23,24.82333333333329,21.533333333333296,20.6333333333333,15.4666666666667,20.6,13.0,8.03333333333333,4,21.354074074074063,306.9,1
140,22.32333333333329,22.315,24.963333333333296,21.533333333333296,20.7,15.7266666666667,20.6,13.4,8.0,4,21.43277777777776,347.1,4
150,22.39,22.39,25.1,21.6,20.7,15.7266666666667,20.6,13.4333333333333,7.883333333333329,4,21.48592592592593,298.4,4
790,22.39,22.39,25.0,21.6,20.7,16.0,20.6,13.4666666666667,7.76666666666667,4,21.518888888888885,695.9,3
730,22.39,22.463333333333296,25.0,21.6333333333333,20.7,16.0333333333333,20.6,13.5,7.65,4,21.53444444444443,653.2,3
380,22.5,22.5,25.1333333333333,21.7,20.6333333333333,16.1,20.6,13.5333333333333,7.53333333333333,4,21.580462962962955,433.4,2
320,22.5,22.5,25.3266666666667,21.79,20.6,16.4933333333333,20.7,13.5666666666667,7.416666666666669,4,21.67111111111111,328.9,1
360,22.5,22.5,25.533333333333296,21.79,20.6,16.76,20.7,13.6,7.3,4,21.73835016835016,330.8,2
280,22.4266666666667,22.36,25.6666666666667,21.7,20.7,16.8266666666667,20.7,13.85,7.25,4,21.74000000000001,356.7,1
320,22.39,22.32333333333329,25.7,21.6333333333333,20.6333333333333,16.9666666666667,20.7,14.1,7.2,4,21.742407407407395,347.4,1
270,22.463333333333296,22.463333333333296,25.76,21.7,20.7,17.29,20.73,14.35,7.15,4,21.84888888888888,276.7,1
180,22.6,22.5,25.82333333333329,21.7,20.79,17.29,20.73,14.6,7.1,4,21.899999999999995,220.0,4
110,22.625,22.5,25.89,21.7,20.79,17.295,20.7,14.85,7.05,4,21.91851851851851,207.7,4
560,22.7,22.5,25.72666666666669,21.7,20.79,17.3,20.7,15.1,7.0,4,21.92407407407408,400.8,3
630,22.79,22.56666666666669,25.6,21.7,20.79,17.5666666666667,20.7,15.1,7.1,4,21.977037037037043,551.3,3
400,22.79,22.5,25.66333333333329,21.73,20.89,17.89,20.7,15.1,7.2,4,22.037222222222223,456.5,2
300,22.79,22.4266666666667,25.93,21.73,20.89,17.8233333333333,20.79,15.1,7.3,4,22.07333333333333,456.5,1
310,22.73,22.26,26.1333333333333,21.7,20.79,17.2933333333333,20.79,15.1,7.4,4,22.009629629629625,313.6,1
320,22.7,22.26,26.26,21.6333333333333,20.79,17.1,20.73,15.1,7.5,4,21.97370370370369,346.0,1
270,22.76,22.29,26.2,21.6333333333333,20.82333333333329,16.8566666666667,20.79,15.1,7.599999999999999,4,21.960370370370367,330.8,1
210,22.89,22.29,26.1333333333333,21.7,20.89,16.73,20.7,15.0166666666667,7.45,4,21.95814814814814,365.6,1
100,22.89,22.29,26.23,21.6,20.89,16.7266666666667,20.7,14.9333333333333,7.3,4,21.96851851851852,469.3,4
720,23.0,22.26,26.2425,21.6666666666667,20.89,16.46,20.79,14.85,7.15,4,21.966574074074074,577.9,3
900,23.0,22.2,26.1,21.6,20.89,16.83,20.7,14.7666666666667,7.0,4,21.97518518518519,411.5,3
760,22.9266666666667,22.29,26.1666666666667,21.533333333333296,20.89,17.69,20.7,14.6833333333333,6.85,4,22.07629629629629,699.9,3
700,23.0,22.29,26.1666666666667,21.56666666666669,20.9266666666667,17.9,20.79,14.6,6.7,4,22.14666666666668,667.5,3
660,23.033333333333296,22.29,26.4266666666667,21.56666666666669,21.0,17.4933333333333,20.79,14.7166666666667,6.6,4,22.1462962962963,610.4,3
440,23.1,22.29,26.5,21.6,21.0,17.1333333333333,20.76,14.8333333333333,6.5,4,22.125925925925923,424.1,2
450,23.32333333333329,22.29,26.6333333333333,21.6666666666667,21.025,16.8,20.76,14.95,6.4,4,22.142037037037035,394.0,2
310,23.39,22.29,26.7,21.7,21.1,16.4966666666667,20.76,15.0666666666667,6.3,4,22.13925925925927,347.6,1
330,23.4266666666667,22.29,26.7,21.7,21.1,15.9633333333333,20.7,15.1833333333333,6.2,4,22.07740740740741,333.5,1
270,23.5,22.29,26.6333333333333,21.82333333333329,21.1666666666667,15.8,20.73,15.3,6.1,4,22.092592592592588,282.4,1
260,23.5,22.29,26.463333333333296,21.89,21.2,15.77,20.73,14.7666666666667,6.3,4,22.08148148148148,281.7,1
260,23.5,22.23,26.2633333333333,22.0,21.2,15.1666666666667,20.73,14.2333333333333,6.5,4,21.997777777777777,287.8,1
260,23.5,22.2,26.06666666666669,22.1333333333333,21.2,14.53,20.73,13.7,6.7,4,21.916666666666664,316.7,1
270,23.5,22.2,25.9266666666667,22.2,21.2,14.53,20.7,13.1666666666667,6.9,4,21.90518518518519,271.4,1
280,23.5,22.2,25.8566666666667,22.2,21.23,14.83,20.7,12.6333333333333,7.1,4,21.93101851851852,256.4,1
150,23.533333333333296,22.2,25.73,22.1333333333333,21.29,15.03,20.79,12.1,7.3,4,21.951111111111103,163.7,4
120,23.6,22.2,25.6666666666667,22.1,21.29,15.19,20.79,12.3,7.65,4,21.965555555555557,147.9,4
150,23.6,22.1333333333333,25.6,22.1,21.29,15.13,20.79,12.5,8.0,4,21.93592592592592,151.3,4
140,23.6,22.1,25.6,22.1,21.29,14.86,20.79,12.7,8.349999999999998,4,21.89481481481481,167.3,4
190,23.6666666666667,22.075,25.6,22.1,21.496666666666705,14.7266666666667,20.79,12.9,8.699999999999998,4,21.91203703703704,170.2,1
120,23.6,22.0,25.463333333333296,22.0,21.6,14.3966666666667,20.79,13.1,9.05,4,21.852592592592583,138.7,4
120,23.56666666666669,21.89,25.365,22.0,21.533333333333296,13.99,20.73,13.3,9.4,4,21.773888888888887,131.0,4
90,23.5,21.89,25.23,22.0,21.463333333333296,13.5,20.76,13.1833333333333,9.133333333333328,4,21.69259259259259,101.7,4
110,23.5,21.79,25.2,22.0,21.39,13.1,20.7,13.0666666666667,8.86666666666667,4,21.615555555555552,108.8,4
100,23.5,21.73,25.1333333333333,22.0,21.29,12.3966666666667,20.7,12.95,8.599999999999998,4,21.490370370370368,104.0,4
110,23.5,21.7,25.0,22.0,21.2225,11.99,20.7,12.8333333333333,8.33333333333333,4,21.403981481481477,112.6,4
100,23.4266666666667,21.6333333333333,25.0,22.0,21.2,11.53,20.7,12.7166666666667,8.06666666666667,4,21.327777777777776,127.0,4
90,23.39,21.6,24.89,22.0,21.2,11.2566666666667,20.7,12.6,7.8,4,21.26333333333333,116.3,4
100,23.39,21.533333333333296,24.89,21.89,21.2,10.9,20.7,12.2166666666667,7.9,4,21.189259259259256,109.8,4
90,23.34,21.5,24.82333333333329,21.963333333333296,21.26,10.69,20.7,11.8333333333333,8.0,4,21.15666666666665,112.0,4
100,23.29,21.4266666666667,24.82333333333329,21.89,21.26,10.63,20.7,11.45,8.099999999999998,4,21.120370370370363,118.7,4
80,23.29,21.39,24.6666666666667,21.89,21.29,10.4633333333333,20.7,11.0666666666667,8.199999999999998,4,21.07555555555556,85.6,0
100,23.29,21.32333333333329,24.6,21.89,21.23,10.33,20.7,10.6833333333333,8.3,4,21.035555555555558,80.9,4
80,23.29,21.29,24.533333333333296,21.89,21.9266666666667,10.16,20.7,10.3,8.4,4,21.06814814814814,76.8,0
60,23.2,21.23,24.6,21.82333333333329,22.9266666666667,10.1,20.7,10.2166666666667,8.41666666666667,4,21.16,89.0,0
50,23.2,21.1666666666667,24.6,21.79,22.496666666666705,10.0666666666667,20.76,10.1333333333333,8.43333333333333,4,21.1126851851852,58.6,0
70,23.1,21.1,24.6,21.79,22.23,10.0666666666667,20.76,10.05,8.449999999999998,4,21.070740740740742,58.8,0
60,23.1,21.0,24.6,21.79,22.06666666666669,10.1,20.76,9.96666666666667,8.46666666666667,4,21.045185185185183,62.5,0
60,23.06666666666669,21.0,24.6,21.79,22.0,10.0333333333333,20.7,9.883333333333328,8.483333333333329,4,21.02,64.1,0
60,23.0,20.89,24.6,21.79,21.89,10.0,20.76,9.8,8.5,4,20.987777777777776,67.3,0
80,22.963333333333296,20.79,24.6,21.73,21.89,10.0,20.76,9.85,8.4,4,20.95925925925925,74.9,0
80,22.89,20.79,24.6,21.7,21.79,9.89,20.73,9.9,8.3,4,20.93111111111111,72.4,0
70,22.8566666666667,20.7,24.6,21.7,21.73,9.83,20.73,9.95,8.199999999999998,4,20.904074074074074,71.6,0
80,22.79,20.6333333333333,24.533333333333296,21.7,21.6666666666667,9.69,20.79,10.0,8.099999999999998,4,20.86592592592592,74.9,0
70,22.79,20.6,24.5,21.7,21.6,9.63,20.73,10.05,8.0,4,20.845185185185187,71.2,0
60,22.79,20.533333333333296,24.5,21.6666666666667,21.5,9.6,20.7,10.1,7.9,4,20.82,64.7,0
70,22.7,20.5,24.5,21.6,21.5,9.6,20.7,9.93333333333333,7.883333333333329,4,20.79888888888889,63.9,0
60,22.7,20.4266666666667,24.5,21.6,21.4266666666667,9.6,20.79,9.76666666666667,7.866666666666669,4,20.792592592592595,62.3,0
60,22.7,20.39,24.533333333333296,21.6,21.39,9.6,20.73,9.6,7.849999999999999,4,20.781481481481475,61.1,0
60,22.7,20.32333333333329,24.6,21.6,21.32333333333329,9.533333333333328,20.79,9.43333333333333,7.8333333333333295,4,20.773333333333323,61.6,0
70,22.6333333333333,20.29,24.6,21.6,21.29,9.5,20.79,9.26666666666667,7.81666666666667,4,20.7474074074074,66.3,0
60,22.6,20.29,24.6,21.533333333333296,21.29,9.5,20.79,9.1,7.8,4,20.732592592592585,61.4,0
60,22.6,20.2,24.7,21.533333333333296,21.2,9.533333333333328,20.79,9.05,7.76666666666667,4,20.7274074074074,59.3,0
50,22.6,20.2,24.7,21.533333333333296,21.2,9.66,20.79,9.0,7.733333333333332,4,20.741481481481475,54.0,0
60,22.6,20.2,24.7,21.56666666666669,21.2,9.69,20.79,8.949999999999998,7.7,4,20.74851851851852,55.2,0
50,22.56666666666669,20.1333333333333,24.7,21.5,21.2,9.63,20.79,8.9,7.666666666666669,4,20.71833333333333,51.9,0
60,22.5,20.1,24.7,21.5,21.2,9.463333333333328,20.79,8.849999999999998,7.633333333333329,4,20.6837037037037,63.5,0
50,22.5,20.1,24.7,21.5,21.2,9.33,20.79,8.8,7.599999999999999,4,20.668888888888887,52.3,0
70,22.5,20.1,24.7,21.5,21.1666666666667,9.06666666666667,20.79,9.08333333333333,7.51666666666667,4,20.635925925925925,65.0,0
60,22.5,20.0,24.7,21.5,21.1,9.0,20.79,9.36666666666667,7.43333333333333,4,20.60592592592592,59.7,0
60,22.5,20.0,24.7,21.5,21.1,8.859999999999998,20.79,9.65,7.349999999999999,4,20.593333333333334,60.1,0
60,22.39,19.963333333333296,24.7225,21.5,21.1,8.8,20.79,9.93333333333333,7.26666666666667,4,20.565462962962958,59.1,0
60,22.39,19.89,24.79,21.463333333333296,21.1,8.83,20.79,10.2166666666667,7.18333333333333,4,20.560370370370364,59.5,0
70,22.39,19.89,24.79,21.39,21.1,8.9175,20.79,10.5,7.1,4,20.56194444444445,63.9,0
50,22.39,19.89,24.79,21.463333333333296,21.06666666666669,9.0,20.79,10.3166666666667,7.16666666666667,4,20.57148148148148,53.5,0
60,22.39,19.8566666666667,24.79,21.39,21.0,9.1,20.79,10.1333333333333,7.233333333333332,4,20.555185185185188,58.0,0
50,22.39,19.79,24.79,21.39,21.0,9.16,20.8566666666667,9.95,7.3,4,20.570000000000004,53.2,0
60,22.29,19.79,24.7,21.39,21.0,9.19,20.79,9.76666666666667,7.366666666666669,4,20.53666666666667,58.2,0
50,22.29,19.79,24.7,21.39,21.0,9.26333333333333,20.79,9.58333333333333,7.43333333333333,4,20.54148148148148,54.7,0
60,22.29,19.79,24.7,21.39,21.0,9.42666666666667,20.79,9.4,7.5,4,20.55296296296296,59.1,0
60,22.29,19.73,24.7,21.39,21.0,9.5,20.82333333333329,9.55,7.51666666666667,4,20.561111111111117,62.3,0
70,22.23,19.7,24.7,21.39,20.89,9.6,20.82333333333329,9.7,7.53333333333333,4,20.55,66.8,0
60,22.2,19.7,24.7,21.39,20.89,9.6,20.79,9.85,7.55,4,20.538888888888884,60.3,0
60,22.2,19.7,24.7,21.29,20.89,9.63,20.8566666666667,10.0,7.56666666666667,4,20.53851851851852,59.1,0
60,22.2,19.7,24.7,21.29,20.89,9.76333333333333,20.8566666666667,10.15,7.5833333333333295,4,20.55333333333333,60.6,0
60,22.2,19.7,24.7,21.29,20.89,9.8,20.79,10.3,7.599999999999999,4,20.55,61.5,0
60,22.2,19.6333333333333,24.7,21.29,20.89,9.72666666666667,20.79,10.3333333333333,7.5833333333333295,4,20.53444444444444,58.7,0
50,22.2,19.6333333333333,24.7,21.29,20.89,9.6,20.815,10.3666666666667,7.56666666666667,4,20.519814814814808,53.0,0
50,22.2,19.625,24.7,21.29,20.89,9.6,20.89,10.4,7.55,4,20.52055555555556,52.4,0
50,22.1333333333333,19.6,24.7,21.29,20.89,9.6,20.8566666666667,10.4333333333333,7.53333333333333,4,20.5,58.7,0
60,22.1666666666667,19.6,24.7,21.29,20.89,9.6,20.79,10.4666666666667,7.51666666666667,4,20.496296296296297,60.4,0
60,22.1,19.6,24.7,21.29,20.89,9.645,20.89,10.5,7.5,4,20.511666666666663,62.6,0
60,22.1,19.6,24.6,21.29,20.82333333333329,9.69,20.89,10.4,7.5833333333333295,4,20.49481481481481,58.4,0
60,22.1,19.6,24.6666666666667,21.29,20.79,9.69,20.8566666666667,10.3,7.666666666666669,4,20.49481481481482,59.4,0
60,22.1,19.6,24.6333333333333,21.29,20.79,9.8,20.8566666666667,10.2,7.75,4,20.506666666666668,65.1,0
60,22.1,19.533333333333296,24.7,21.26,20.79,9.8,20.79,10.1,7.8333333333333295,4,20.49342592592592,60.2,0
60,22.1,19.5,24.7,21.2,20.79,9.86,20.8566666666667,10.0,7.916666666666669,4,20.489629629629636,62.0,0
60,22.1,19.5,24.7,21.2,20.79,9.8,20.89,9.9,8.0,4,20.486296296296292,59.6,0
50,22.0,19.5,24.6,21.2,20.79,9.69,20.89,9.85,8.06666666666667,4,20.45851851851852,52.8,0
60,22.0,19.5,24.6,21.2,20.79,9.69,20.89,9.8,8.13333333333333,4,20.45148148148148,58.0,0
60,22.0,19.5,24.6,21.2,20.79,9.6,20.89,9.75,8.199999999999998,4,20.44148148148148,67.2,0
70,22.0,19.5,24.533333333333296,21.2,20.79,9.6,20.89,9.7,8.26666666666667,4,20.4337037037037,67.0,0
60,22.06666666666669,19.5,24.463333333333296,21.23,20.79,9.6,20.963333333333296,9.65,8.33333333333333,4,20.44481481481481,68.6,0
60,22.033333333333296,19.5,24.39,21.29,20.79,9.66,20.89,9.6,8.4,4,20.427037037037028,65.4,0
120,22.1,19.56666666666669,24.39,21.29,20.79,9.83,20.89,9.58333333333333,8.41666666666667,4,20.460740740740743,112.8,4
100,22.1,19.5,24.32333333333329,21.3566666666667,20.79,9.963333333333328,20.89,9.56666666666667,8.43333333333333,4,20.46481481481481,98.5,4
60,22.1666666666667,19.533333333333296,24.2,21.32333333333329,20.89,10.0633333333333,20.89,9.55,8.449999999999998,4,20.474074074074068,80.7,0
100,22.2,19.6,24.1333333333333,21.32333333333329,20.89,10.2633333333333,20.89,9.533333333333328,8.46666666666667,4,20.499999999999982,121.9,4
700,22.2,19.6,24.06666666666669,21.29,20.89,10.6666666666667,20.963333333333296,9.51666666666667,8.483333333333329,4,20.54185185185185,574.2,3
620,22.2,19.6333333333333,24.0,21.29,20.89,10.998,20.963333333333296,9.5,8.5,4,20.559037037037037,551.3,3
340,22.2,19.7,24.06666666666669,21.29,20.9266666666667,11.19,21.0,9.55,8.53333333333333,4,20.595925925925933,384.8,2
280,22.2,19.7,24.345,21.29,21.0,11.4266666666667,21.0,9.6,8.56666666666667,4,20.650185185185187,334.5,1
280,22.1333333333333,19.76,24.72666666666669,21.29,21.0,11.6266666666667,20.963333333333296,9.65,8.599999999999998,4,20.71,274.7,1
260,22.1333333333333,19.82333333333329,25.0,21.29,21.0,12.1,20.963333333333296,9.7,8.63333333333333,4,20.796296296296287,261.6,1
190,22.2,19.89,25.0,21.26,20.9266666666667,12.36,20.89,9.75,8.66666666666667,4,20.81370370370371,243.2,1
110,22.2,20.033333333333296,25.0,21.26,21.0,12.5333333333333,20.89,9.8,8.699999999999998,4,20.846296296296284,124.8,4
90,22.2,20.1,25.0,21.29,21.0,12.6,20.9266666666667,9.93333333333333,8.61666666666667,4,20.86851851851852,95.3,4
70,22.23,20.1,24.8266666666667,21.29,21.0,12.6,20.9266666666667,10.0666666666667,8.53333333333333,4,20.8525925925926,89.8,0
80,22.2225,20.1,24.6333333333333,21.29,21.06666666666669,12.7333333333333,20.89,10.2,8.449999999999998,4,20.84842592592592,106.1,0
80,22.2,20.1333333333333,24.5,21.29,21.1,12.8,20.963333333333296,10.3333333333333,8.36666666666667,4,20.850370370370367,124.9,0
80,22.26,20.2,24.4266666666667,21.29,21.1,13.3,20.89,10.4666666666667,8.28333333333333,4,20.896296296296303,93.5,0
80,22.2,20.29,24.26,21.29,21.1,13.3,20.89,10.6,8.199999999999998,4,20.88111111111111,83.3,0
80,22.2,20.29,24.2,21.29,21.1,13.2566666666667,20.89,10.6666666666667,8.21666666666667,4,20.869629629629635,85.5,0
90,22.2,20.29,24.1666666666667,21.29,21.06666666666669,13.53,20.89,10.7333333333333,8.233333333333329,4,20.8925925925926,86.3,4
80,22.1333333333333,20.29,24.1,21.29,21.0,13.8666666666667,20.89,10.8,8.25,4,20.9037037037037,97.8,0
70,22.1333333333333,20.29,23.963333333333296,21.2,21.0,14.0666666666667,20.89,10.8666666666667,8.26666666666667,4,20.88888888888889,113.5,0
70,22.1,20.245,23.82333333333329,21.2,21.0,14.0666666666667,20.82333333333329,10.9333333333333,8.28333333333333,4,20.84981481481481,138.1,0
80,22.1,20.29,23.76,21.1333333333333,20.8266666666667,13.945,20.89,11.0,8.3,4,20.815,194.7,0
200,22.1,20.4266666666667,23.7,21.2,20.7,14.0666666666667,20.89,11.0166666666667,8.21666666666667,4,20.830370370370375,215.2,1
390,22.033333333333296,20.56666666666669,23.6666666666667,21.2,20.463333333333296,14.1,20.89,11.0333333333333,8.13333333333333,4,20.81222222222222,338.8,2
310,22.1,20.6333333333333,23.6,21.2,20.39,14.36,20.89,11.05,8.05,4,20.844074074074072,269.4,1
130,22.1,20.7,23.6,21.2,20.29,14.3233333333333,20.89,11.0666666666667,7.96666666666667,4,20.8437037037037,179.6,4
110,22.1,20.76,23.5,21.2,20.29,13.99,20.89,11.0833333333333,7.883333333333329,4,20.80222222222222,183.3,4
140,22.1,20.7,23.5,21.2,20.39,14.1,20.89,11.1,7.8,4,20.82629629629629,162.1,4
140,22.1,20.7,23.5,21.2,20.463333333333296,14.2266666666667,20.89,11.1333333333333,7.76666666666667,4,20.84444444444444,160.1,4
120,22.1,20.7,23.56666666666669,21.2,20.5,14.3666666666667,20.8566666666667,11.1666666666667,7.733333333333332,4,20.874444444444453,143.4,4
130,22.1,20.7,23.6,21.2,20.6,14.6266666666667,20.8566666666667,11.2,7.7,4,20.918148148148155,137.0,4
100,22.1,20.7,23.6,21.2,20.6,14.89,20.89,11.2333333333333,7.666666666666669,4,20.95111111111111,146.1,4
130,22.1,20.79,23.5,21.2,20.56666666666669,14.9633333333333,20.89,11.2666666666667,7.633333333333329,4,20.95444444444444,331.3,4
750,22.06666666666669,20.79,23.4266666666667,21.2,20.5,15.2933333333333,20.89,11.3,7.599999999999999,4,20.97185185185185,558.3,3
610,22.06666666666669,20.9266666666667,23.4266666666667,21.2,20.5,15.6266666666667,20.89,11.35,7.483333333333332,4,21.035185185185203,538.8,3
360,22.1,21.06666666666669,23.56666666666669,21.1333333333333,20.5,15.9633333333333,20.89,11.4,7.366666666666669,4,21.115185185185187,264.2,2
360,22.1,21.1,23.86,21.1,20.5,16.03,20.89,11.45,7.25,4,21.16333333333333,332.1,2
310,22.1333333333333,21.1,24.1333333333333,21.1,20.56666666666669,16.3425,20.89,11.5,7.133333333333329,4,21.239537037037035,302.9,1
270,22.1333333333333,20.8566666666667,24.2,21.1,20.6,16.36,20.89,11.55,7.01666666666667,4,21.229629629629635,267.7,1
270,22.1333333333333,20.79,24.26,21.1,20.6,16.1,20.89,11.6,6.9,4,21.20814814814814,274.8,1
240,22.2,20.89,24.4266666666667,21.0,20.7,16.275,20.89,11.8666666666667,6.883333333333329,4,21.27203703703704,228.8,1
150,22.2,21.0,24.5,21.06666666666669,20.76,16.7266666666667,20.89,12.1333333333333,6.86666666666667,4,21.3775925925926,149.6,4
100,22.2,21.0,24.6,21.1,20.79,16.9633333333333,20.89,12.4,6.85,4,21.43703703703703,118.3,4
110,22.26,21.033333333333296,24.6,21.1666666666667,20.79,16.63,20.89,12.6666666666667,6.8333333333333295,4,21.42888888888889,119.4,4
100,22.26,21.1,24.463333333333296,21.2,20.82333333333329,16.575,20.89,12.9333333333333,6.81666666666667,4,21.429814814814808,118.2,4
120,22.2,21.1,24.2925,21.26,20.89,16.76,20.963333333333296,13.2,6.8,4,21.49138888888888,128.1,4
100,22.2,21.033333333333296,24.1333333333333,21.29,20.89,16.5633333333333,21.0,13.3333333333333,6.81666666666667,4,21.46666666666665,141.6,4
90,22.2,21.1333333333333,24.0,21.29,20.89,16.23,21.0,13.4666666666667,6.8333333333333295,4,21.44,171.0,4
240,22.26,21.2,24.0,21.29,20.89,15.8966666666667,21.0,13.6,6.85,4,21.43657407407408,226.3,1
390,22.29,21.2,23.89,21.3566666666667,20.815,15.3566666666667,21.0,13.7333333333333,6.86666666666667,4,21.37870370370371,339.5,2
180,22.3566666666667,21.2,23.89,21.39,20.79,15.0,21.033333333333296,13.8666666666667,6.883333333333329,4,21.35111111111111,283.6,4
160,22.39,21.2,23.8566666666667,21.39,20.73,14.9266666666667,21.033333333333296,14.0,6.9,4,21.32814814814816,209.0,4
250,22.4175,21.2,23.79,21.39,20.73,14.89,21.0,13.85,6.8333333333333295,4,21.31194444444445,252.2,1
150,22.4266666666667,21.1333333333333,23.82333333333329,21.39,20.7,14.83,21.0,13.7,6.76666666666667,4,21.302962962962955,216.1,4
150,22.29,21.0,23.89,21.39,20.7,14.7633333333333,21.0,13.55,6.7,4,21.272962962962957,242.0,4
390,22.3566666666667,21.033333333333296,23.89,21.29,20.7,14.69,21.0,13.4,6.633333333333329,4,21.27592592592592,346.2,2
380,22.39,21.1,23.89,21.29,20.7,14.8,21.0,13.25,6.56666666666667,4,21.295555555555552,371.6,2
300,22.39,21.1333333333333,23.89,21.29,20.7,14.7266666666667,20.9266666666667,13.1,6.5,4,21.28296296296297,320.3,1
260,22.5,21.1333333333333,23.963333333333296,21.29,20.7,14.645,20.945,13.1833333333333,6.43333333333333,4,21.30296296296295,320.4,1
580,22.5,21.1333333333333,23.963333333333296,21.39,20.7,14.63,20.9266666666667,13.2666666666667,6.36666666666667,4,21.307037037037038,496.6,3
730,22.6333333333333,21.2,23.963333333333296,21.39,20.7,14.7633333333333,21.0,13.35,6.3,4,21.34888888888888,570.1,3
450,22.7,21.26,24.033333333333296,21.4266666666667,20.73,14.86,20.963333333333296,13.4333333333333,6.23333333333333,4,21.388518518518516,465.6,2
310,22.82333333333329,21.29,24.1666666666667,21.5,20.79,14.6,20.89,13.5166666666667,6.16666666666667,4,21.40277777777778,356.4,1
380,22.89,21.29,24.5966666666667,21.5,20.89,14.1783333333333,20.89,13.6,6.1,4,21.413888888888884,427.7,2
460,22.9266666666667,21.29,24.8566666666667,21.5,20.89,13.84,20.89,13.5166666666667,6.11666666666667,4,21.409259259259265,441.9,2
480,23.0,21.29,25.1,21.5,20.89,13.4072727272727,20.89,13.4333333333333,6.133333333333329,4,21.403771043771044,454.2,2
500,23.0,21.29,25.32333333333329,21.5,21.2233333333333,13.1933333333333,20.89,13.35,6.15,4,21.445555555555543,421.6,2
170,22.9266666666667,21.29,25.463333333333296,21.56666666666669,21.3566666666667,12.9,20.8566666666667,13.2666666666667,6.16666666666667,4,21.438888888888897,230.8,4
410,22.9266666666667,21.26,25.6333333333333,21.56666666666669,21.5175,12.4166666666667,20.79,13.1833333333333,6.18333333333333,4,21.417870370370377,314.3,2
140,22.9266666666667,21.2,25.7,21.55,22.4,12.1142857142857,20.82333333333329,13.1,6.2,4,21.47936507936508,234.0,4
90,22.89,21.1,25.56666666666669,21.533333333333296,22.1933333333333,11.725,20.89,12.8833333333333,6.11666666666667,4,21.38381481481481,149.8,4
80,22.963333333333296,21.1,25.4266666666667,21.6,21.9266666666667,11.3666666666667,20.8566666666667,12.6666666666667,6.03333333333333,4,21.296111111111124,100.3,0
90,23.0,21.1,25.3566666666667,21.533333333333296,21.76,10.9975,20.79,12.45,5.95,4,21.20042929292929,114.4,4
180,23.0,21.033333333333296,25.23,21.533333333333296,21.6333333333333,10.5633333333333,20.8566666666667,12.2333333333333,5.86666666666667,4,21.11296296296296,155.8,4
410,23.0,20.963333333333296,25.1666666666667,21.5,21.56666666666669,10.225,20.79,12.0166666666667,5.78333333333333,4,21.03462962962963,135.6,2
130,23.0,20.89,25.1,21.5,21.4266666666667,9.934,20.79,11.8,5.7,4,20.962851851851852,116.5,4
90,23.0,20.8566666666667,25.0,21.5,21.39,9.63,20.79,11.4166666666667,5.68333333333333,4,20.899259259259267,90.8,4
70,23.0,20.79,24.9266666666667,21.5,21.32333333333329,9.69,20.79,11.0333333333333,5.66666666666667,4,20.866666666666664,77.4,0
80,23.0,20.76,24.89,21.5,21.29,9.55,20.79,10.65,5.65,4,20.832592592592587,77.7,0
